,ActivityDate,Start Date,End Date,Id,Duration Months,ActivityDateDifYear,completed,Avg Completed Duration
354,2019-05-01,2017-06-12,2019-06-17,1053,24,1.8836800208080933,0.0,1.628459420289855
354,2019-06-01,2017-06-12,2019-06-17,1053,24,1.968555138024737,0.0,1.628459420289855
355,2019-01-01,2018-12-16,2019-02-06,294,1,0.043806512111816125,0.0,1.628459420289855
355,2019-02-01,2018-12-16,2019-02-06,294,1,0.12868162932845986,0.0,1.628459420289855
356,2019-09-01,2019-09-01,2019-12-09,59,3,0.0,0.0,1.628459420289855
356,2019-10-01,2019-09-01,2019-12-09,59,3,0.08213721020965523,0.0,1.628459420289855
356,2019-11-01,2019-09-01,2019-12-09,59,3,0.16701232742629896,0.0,1.628459420289855
356,2019-12-01,2019-09-01,2019-12-09,59,3,0.24914953763595418,0.0,1.628459420289855
358,2017-01-01,2016-12-24,2018-06-08,202,17,0.021903256055908062,0.0,1.628459420289855
358,2017-02-01,2016-12-24,2018-06-08,202,17,0.1067783732725518,0.0,1.628459420289855
358,2017-03-01,2016-12-24,2018-06-08,202,17,0.18343976946823,0.0,1.628459420289855
358,2017-04-01,2016-12-24,2018-06-08,202,17,0.26831488668487374,0.0,1.628459420289855
358,2017-05-01,2016-12-24,2018-06-08,202,17,0.350452096894529,0.0,1.628459420289855
358,2017-06-01,2016-12-24,2018-06-08,202,17,0.4353272141111727,0.0,1.628459420289855
358,2017-07-01,2016-12-24,2018-06-08,202,17,0.517464424320828,0.0,1.628459420289855
358,2017-08-01,2016-12-24,2018-06-08,202,17,0.6023395415374717,0.0,1.628459420289855
358,2017-09-01,2016-12-24,2018-06-08,202,17,0.6872146587541155,0.0,1.628459420289855
358,2017-10-01,2016-12-24,2018-06-08,202,17,0.7693518689637706,0.0,1.628459420289855
358,2017-11-01,2016-12-24,2018-06-08,202,17,0.8542269861804144,0.0,1.628459420289855
358,2017-12-01,2016-12-24,2018-06-08,202,17,0.9363641963900696,0.0,1.628459420289855
358,2018-01-01,2016-12-24,2018-06-08,202,17,1.0212393136067133,0.0,1.628459420289855
358,2018-02-01,2016-12-24,2018-06-08,202,17,1.106114430823357,0.0,1.628459420289855
358,2018-03-01,2016-12-24,2018-06-08,202,17,1.1827758270190354,0.0,1.628459420289855
358,2018-04-01,2016-12-24,2018-06-08,202,17,1.2676509442356791,0.0,1.628459420289855
358,2018-05-01,2016-12-24,2018-06-08,202,17,1.3497881544453343,0.0,1.628459420289855
358,2018-06-01,2016-12-24,2018-06-08,202,17,1.434663271661978,0.0,1.628459420289855
359,2017-02-01,2017-01-09,2018-11-19,698,22,0.06297186116073568,0.0,1.628459420289855
359,2017-03-01,2017-01-09,2018-11-19,698,22,0.13963325735641388,0.0,1.628459420289855
359,2017-04-01,2017-01-09,2018-11-19,698,22,0.22450837457305764,0.0,1.628459420289855
359,2017-05-01,2017-01-09,2018-11-19,698,22,0.30664558478271287,0.0,1.628459420289855
359,2017-06-01,2017-01-09,2018-11-19,698,22,0.39152070199935657,0.0,1.628459420289855
359,2017-07-01,2017-01-09,2018-11-19,698,22,0.4736579122090118,0.0,1.628459420289855
359,2017-08-01,2017-01-09,2018-11-19,698,22,0.5585330294256555,0.0,1.628459420289855
359,2017-09-01,2017-01-09,2018-11-19,698,22,0.6434081466422993,0.0,1.628459420289855
359,2017-10-01,2017-01-09,2018-11-19,698,22,0.7255453568519545,0.0,1.628459420289855
359,2017-11-01,2017-01-09,2018-11-19,698,22,0.8104204740685983,0.0,1.628459420289855
359,2017-12-01,2017-01-09,2018-11-19,698,22,0.8925576842782534,0.0,1.628459420289855
359,2018-01-01,2017-01-09,2018-11-19,698,22,0.9774328014948972,0.0,1.628459420289855
359,2018-02-01,2017-01-09,2018-11-19,698,22,1.062307918711541,0.0,1.628459420289855
359,2018-03-01,2017-01-09,2018-11-19,698,22,1.138969314907219,0.0,1.628459420289855
359,2018-04-01,2017-01-09,2018-11-19,698,22,1.2238444321238628,0.0,1.628459420289855
359,2018-05-01,2017-01-09,2018-11-19,698,22,1.3059816423335182,0.0,1.628459420289855
359,2018-06-01,2017-01-09,2018-11-19,698,22,1.390856759550162,0.0,1.628459420289855
359,2018-07-01,2017-01-09,2018-11-19,698,22,1.4729939697598171,0.0,1.628459420289855
359,2018-08-01,2017-01-09,2018-11-19,698,22,1.5578690869764609,0.0,1.628459420289855
359,2018-09-01,2017-01-09,2018-11-19,698,22,1.6427442041931046,0.0,1.628459420289855
359,2018-10-01,2017-01-09,2018-11-19,698,22,1.7248814144027598,0.0,1.628459420289855
359,2018-11-01,2017-01-09,2018-11-19,698,22,1.8097565316194035,0.0,1.628459420289855
360,2018-09-01,2018-08-18,2019-10-25,953,14,0.03833069809783911,0.0,1.628459420289855
360,2018-10-01,2018-08-18,2019-10-25,953,14,0.12046790830749433,0.0,1.628459420289855
360,2018-11-01,2018-08-18,2019-10-25,953,14,0.20534302552413808,0.0,1.628459420289855
360,2018-12-01,2018-08-18,2019-10-25,953,14,0.2874802357337933,0.0,1.628459420289855
360,2019-01-01,2018-08-18,2019-10-25,953,14,0.37235535295043704,0.0,1.628459420289855
360,2019-02-01,2018-08-18,2019-10-25,953,14,0.4572304701670808,0.0,1.628459420289855
360,2019-03-01,2018-08-18,2019-10-25,953,14,0.533891866362759,0.0,1.628459420289855
360,2019-04-01,2018-08-18,2019-10-25,953,14,0.6187669835794027,0.0,1.628459420289855
360,2019-05-01,2018-08-18,2019-10-25,953,14,0.700904193789058,0.0,1.628459420289855
360,2019-06-01,2018-08-18,2019-10-25,953,14,0.7857793110057016,0.0,1.628459420289855
360,2019-07-01,2018-08-18,2019-10-25,953,14,0.8679165212153569,0.0,1.628459420289855
360,2019-08-01,2018-08-18,2019-10-25,953,14,0.9527916384320007,0.0,1.628459420289855
360,2019-09-01,2018-08-18,2019-10-25,953,14,1.0376667556486443,0.0,1.628459420289855
360,2019-10-01,2018-08-18,2019-10-25,953,14,1.1198039658582997,0.0,1.628459420289855
361,2019-08-01,2019-07-14,2019-10-07,938,2,0.049282326125793134,0.0,1.628459420289855
361,2019-09-01,2019-07-14,2019-10-07,938,2,0.13415744334243687,0.0,1.628459420289855
361,2019-10-01,2019-07-14,2019-10-07,938,2,0.2162946535520921,0.0,1.628459420289855
362,2015-03-01,2015-02-23,2015-09-11,1088,6,0.016427442041931046,0.0,1.628459420289855
362,2015-04-01,2015-02-23,2015-09-11,1088,6,0.10130255925857479,0.0,1.628459420289855
362,2015-05-01,2015-02-23,2015-09-11,1088,6,0.18343976946823,0.0,1.628459420289855
362,2015-06-01,2015-02-23,2015-09-11,1088,6,0.26831488668487374,0.0,1.628459420289855
362,2015-07-01,2015-02-23,2015-09-11,1088,6,0.350452096894529,0.0,1.628459420289855
362,2015-08-01,2015-02-23,2015-09-11,1088,6,0.4353272141111727,0.0,1.628459420289855
362,2015-09-01,2015-02-23,2015-09-11,1088,6,0.5202023313278165,0.0,1.628459420289855
363,2018-10-01,2018-09-17,2018-10-11,911,0,0.03833069809783911,0.0,1.628459420289855
364,2015-11-01,2015-10-26,2019-10-02,694,47,0.016427442041931046,0.0,1.628459420289855
364,2015-12-01,2015-10-26,2019-10-02,694,47,0.09856465225158627,0.0,1.628459420289855
364,2016-01-01,2015-10-26,2019-10-02,694,47,0.18343976946823,0.0,1.628459420289855
364,2016-02-01,2015-10-26,2019-10-02,694,47,0.26831488668487374,0.0,1.628459420289855
364,2016-03-01,2015-10-26,2019-10-02,694,47,0.3477141898875405,0.0,1.628459420289855
364,2016-04-01,2015-10-26,2019-10-02,694,47,0.4325893071041842,0.0,1.628459420289855
364,2016-05-01,2015-10-26,2019-10-02,694,47,0.5147265173138394,0.0,1.628459420289855
364,2016-06-01,2015-10-26,2019-10-02,694,47,0.5996016345304832,0.0,1.628459420289855
364,2016-07-01,2015-10-26,2019-10-02,694,47,0.6817388447401383,0.0,1.628459420289855
364,2016-08-01,2015-10-26,2019-10-02,694,47,0.7666139619567821,0.0,1.628459420289855
364,2016-09-01,2015-10-26,2019-10-02,694,47,0.8514890791734259,0.0,1.628459420289855
364,2016-10-01,2015-10-26,2019-10-02,694,47,0.9336262893830811,0.0,1.628459420289855
364,2016-11-01,2015-10-26,2019-10-02,694,47,1.0185014065997249,0.0,1.628459420289855
364,2016-12-01,2015-10-26,2019-10-02,694,47,1.10063861680938,0.0,1.628459420289855
364,2017-01-01,2015-10-26,2019-10-02,694,47,1.1855137340260238,0.0,1.628459420289855
364,2017-02-01,2015-10-26,2019-10-02,694,47,1.2703888512426675,0.0,1.628459420289855
364,2017-03-01,2015-10-26,2019-10-02,694,47,1.3470502474383457,0.0,1.628459420289855
364,2017-04-01,2015-10-26,2019-10-02,694,47,1.4319253646549894,0.0,1.628459420289855
364,2017-05-01,2015-10-26,2019-10-02,694,47,1.5140625748646448,0.0,1.628459420289855
364,2017-06-01,2015-10-26,2019-10-02,694,47,1.5989376920812886,0.0,1.628459420289855
364,2017-07-01,2015-10-26,2019-10-02,694,47,1.6810749022909437,0.0,1.628459420289855
364,2017-08-01,2015-10-26,2019-10-02,694,47,1.7659500195075875,0.0,1.628459420289855
364,2017-09-01,2015-10-26,2019-10-02,694,47,1.8508251367242312,0.0,1.628459420289855
364,2017-10-01,2015-10-26,2019-10-02,694,47,1.9329623469338864,0.0,1.628459420289855
364,2017-11-01,2015-10-26,2019-10-02,694,47,2.01783746415053,0.0,1.628459420289855
364,2017-12-01,2015-10-26,2019-10-02,694,47,2.0999746743601855,0.0,1.628459420289855
364,2018-01-01,2015-10-26,2019-10-02,694,47,2.1848497915768292,0.0,1.628459420289855
364,2018-02-01,2015-10-26,2019-10-02,694,47,2.269724908793473,0.0,1.628459420289855
364,2018-03-01,2015-10-26,2019-10-02,694,47,2.346386304989151,0.0,1.628459420289855
364,2018-04-01,2015-10-26,2019-10-02,694,47,2.431261422205795,0.0,1.628459420289855
364,2018-05-01,2015-10-26,2019-10-02,694,47,2.51339863241545,0.0,1.628459420289855
364,2018-06-01,2015-10-26,2019-10-02,694,47,2.5982737496320936,0.0,1.628459420289855
364,2018-07-01,2015-10-26,2019-10-02,694,47,2.680410959841749,0.0,1.628459420289855
364,2018-08-01,2015-10-26,2019-10-02,694,47,2.7652860770583927,0.0,1.628459420289855
364,2018-09-01,2015-10-26,2019-10-02,694,47,2.8501611942750364,0.0,1.628459420289855
364,2018-10-01,2015-10-26,2019-10-02,694,47,2.932298404484692,0.0,1.628459420289855
364,2018-11-01,2015-10-26,2019-10-02,694,47,3.0171735217013356,0.0,1.628459420289855
364,2018-12-01,2015-10-26,2019-10-02,694,47,3.0993107319109905,0.0,1.628459420289855
364,2019-01-01,2015-10-26,2019-10-02,694,47,3.1841858491276342,0.0,1.628459420289855
364,2019-02-01,2015-10-26,2019-10-02,694,47,3.269060966344278,0.0,1.628459420289855
364,2019-03-01,2015-10-26,2019-10-02,694,47,3.345722362539956,0.0,1.628459420289855
364,2019-04-01,2015-10-26,2019-10-02,694,47,3.4305974797566,0.0,1.628459420289855
364,2019-05-01,2015-10-26,2019-10-02,694,47,3.5127346899662553,0.0,1.628459420289855
364,2019-06-01,2015-10-26,2019-10-02,694,47,3.597609807182899,0.0,1.628459420289855
364,2019-07-01,2015-10-26,2019-10-02,694,47,3.6797470173925544,0.0,1.628459420289855
364,2019-08-01,2015-10-26,2019-10-02,694,47,3.764622134609198,0.0,1.628459420289855
364,2019-09-01,2015-10-26,2019-10-02,694,47,3.849497251825842,0.0,1.628459420289855
364,2019-10-01,2015-10-26,2019-10-02,694,47,3.931634462035497,0.0,1.628459420289855
365,2018-02-01,2018-01-13,2019-12-11,20,22,0.052020233132781646,0.0,1.628459420289855
365,2018-03-01,2018-01-13,2019-12-11,20,22,0.12868162932845986,0.0,1.628459420289855
365,2018-04-01,2018-01-13,2019-12-11,20,22,0.2135567465451036,0.0,1.628459420289855
365,2018-05-01,2018-01-13,2019-12-11,20,22,0.29569395675475885,0.0,1.628459420289855
365,2018-06-01,2018-01-13,2019-12-11,20,22,0.38056907397140255,0.0,1.628459420289855
365,2018-07-01,2018-01-13,2019-12-11,20,22,0.4627062841810578,0.0,1.628459420289855
365,2018-08-01,2018-01-13,2019-12-11,20,22,0.5475814013977015,0.0,1.628459420289855
365,2018-09-01,2018-01-13,2019-12-11,20,22,0.6324565186143453,0.0,1.628459420289855
365,2018-10-01,2018-01-13,2019-12-11,20,22,0.7145937288240005,0.0,1.628459420289855
365,2018-11-01,2018-01-13,2019-12-11,20,22,0.7994688460406443,0.0,1.628459420289855
365,2018-12-01,2018-01-13,2019-12-11,20,22,0.8816060562502994,0.0,1.628459420289855
365,2019-01-01,2018-01-13,2019-12-11,20,22,0.9664811734669432,0.0,1.628459420289855
365,2019-02-01,2018-01-13,2019-12-11,20,22,1.051356290683587,0.0,1.628459420289855
365,2019-03-01,2018-01-13,2019-12-11,20,22,1.128017686879265,0.0,1.628459420289855
365,2019-04-01,2018-01-13,2019-12-11,20,22,1.2128928040959088,0.0,1.628459420289855
365,2019-05-01,2018-01-13,2019-12-11,20,22,1.2950300143055642,0.0,1.628459420289855
365,2019-06-01,2018-01-13,2019-12-11,20,22,1.379905131522208,0.0,1.628459420289855
365,2019-07-01,2018-01-13,2019-12-11,20,22,1.462042341731863,0.0,1.628459420289855
365,2019-08-01,2018-01-13,2019-12-11,20,22,1.5469174589485069,0.0,1.628459420289855
365,2019-09-01,2018-01-13,2019-12-11,20,22,1.6317925761651506,0.0,1.628459420289855
365,2019-10-01,2018-01-13,2019-12-11,20,22,1.7139297863748058,0.0,1.628459420289855
365,2019-11-01,2018-01-13,2019-12-11,20,22,1.7988049035914495,0.0,1.628459420289855
365,2019-12-01,2018-01-13,2019-12-11,20,22,1.8809421138011047,0.0,1.628459420289855
366,2016-01-01,2015-12-18,2017-06-07,1093,17,0.03833069809783911,0.0,1.628459420289855
366,2016-02-01,2015-12-18,2017-06-07,1093,17,0.12320581531448284,0.0,1.628459420289855
366,2016-03-01,2015-12-18,2017-06-07,1093,17,0.20260511851714957,0.0,1.628459420289855
366,2016-04-01,2015-12-18,2017-06-07,1093,17,0.2874802357337933,0.0,1.628459420289855
366,2016-05-01,2015-12-18,2017-06-07,1093,17,0.36961744594344853,0.0,1.628459420289855
366,2016-06-01,2015-12-18,2017-06-07,1093,17,0.4544925631600923,0.0,1.628459420289855
366,2016-07-01,2015-12-18,2017-06-07,1093,17,0.5366297733697475,0.0,1.628459420289855
366,2016-08-01,2015-12-18,2017-06-07,1093,17,0.6215048905863912,0.0,1.628459420289855
366,2016-09-01,2015-12-18,2017-06-07,1093,17,0.706380007803035,0.0,1.628459420289855
366,2016-10-01,2015-12-18,2017-06-07,1093,17,0.7885172180126901,0.0,1.628459420289855
366,2016-11-01,2015-12-18,2017-06-07,1093,17,0.8733923352293339,0.0,1.628459420289855
366,2016-12-01,2015-12-18,2017-06-07,1093,17,0.9555295454389892,0.0,1.628459420289855
366,2017-01-01,2015-12-18,2017-06-07,1093,17,1.040404662655633,0.0,1.628459420289855
366,2017-02-01,2015-12-18,2017-06-07,1093,17,1.1252797798722767,0.0,1.628459420289855
366,2017-03-01,2015-12-18,2017-06-07,1093,17,1.2019411760679548,0.0,1.628459420289855
366,2017-04-01,2015-12-18,2017-06-07,1093,17,1.2868162932845986,0.0,1.628459420289855
366,2017-05-01,2015-12-18,2017-06-07,1093,17,1.3689535034942537,0.0,1.628459420289855
366,2017-06-01,2015-12-18,2017-06-07,1093,17,1.4538286207108975,0.0,1.628459420289855
367,2014-12-01,2014-12-01,2019-05-31,181,53,0.0,0.0,1.628459420289855
367,2015-01-01,2014-12-01,2019-05-31,181,53,0.08487511721664373,0.0,1.628459420289855
367,2015-02-01,2014-12-01,2019-05-31,181,53,0.16975023443328746,0.0,1.628459420289855
367,2015-03-01,2014-12-01,2019-05-31,181,53,0.24641163062896568,0.0,1.628459420289855
367,2015-04-01,2014-12-01,2019-05-31,181,53,0.3312867478456094,0.0,1.628459420289855
367,2015-05-01,2014-12-01,2019-05-31,181,53,0.41342395805526466,0.0,1.628459420289855
367,2015-06-01,2014-12-01,2019-05-31,181,53,0.49829907527190836,0.0,1.628459420289855
367,2015-07-01,2014-12-01,2019-05-31,181,53,0.5804362854815637,0.0,1.628459420289855
367,2015-08-01,2014-12-01,2019-05-31,181,53,0.6653114026982073,0.0,1.628459420289855
367,2015-09-01,2014-12-01,2019-05-31,181,53,0.7501865199148511,0.0,1.628459420289855
367,2015-10-01,2014-12-01,2019-05-31,181,53,0.8323237301245063,0.0,1.628459420289855
367,2015-11-01,2014-12-01,2019-05-31,181,53,0.9171988473411501,0.0,1.628459420289855
367,2015-12-01,2014-12-01,2019-05-31,181,53,0.9993360575508052,0.0,1.628459420289855
367,2016-01-01,2014-12-01,2019-05-31,181,53,1.084211174767449,0.0,1.628459420289855
367,2016-02-01,2014-12-01,2019-05-31,181,53,1.1690862919840928,0.0,1.628459420289855
367,2016-03-01,2014-12-01,2019-05-31,181,53,1.2484855951867595,0.0,1.628459420289855
367,2016-04-01,2014-12-01,2019-05-31,181,53,1.3333607124034033,0.0,1.628459420289855
367,2016-05-01,2014-12-01,2019-05-31,181,53,1.4154979226130584,0.0,1.628459420289855
367,2016-06-01,2014-12-01,2019-05-31,181,53,1.5003730398297022,0.0,1.628459420289855
367,2016-07-01,2014-12-01,2019-05-31,181,53,1.5825102500393573,0.0,1.628459420289855
367,2016-08-01,2014-12-01,2019-05-31,181,53,1.667385367256001,0.0,1.628459420289855
367,2016-09-01,2014-12-01,2019-05-31,181,53,1.7522604844726448,0.0,1.628459420289855
367,2016-10-01,2014-12-01,2019-05-31,181,53,1.8343976946823002,0.0,1.628459420289855
367,2016-11-01,2014-12-01,2019-05-31,181,53,1.919272811898944,0.0,1.628459420289855
367,2016-12-01,2014-12-01,2019-05-31,181,53,2.001410022108599,0.0,1.628459420289855
367,2017-01-01,2014-12-01,2019-05-31,181,53,2.0862851393252426,0.0,1.628459420289855
367,2017-02-01,2014-12-01,2019-05-31,181,53,2.1711602565418864,0.0,1.628459420289855
367,2017-03-01,2014-12-01,2019-05-31,181,53,2.247821652737565,0.0,1.628459420289855
367,2017-04-01,2014-12-01,2019-05-31,181,53,2.3326967699542087,0.0,1.628459420289855
367,2017-05-01,2014-12-01,2019-05-31,181,53,2.4148339801638636,0.0,1.628459420289855
367,2017-06-01,2014-12-01,2019-05-31,181,53,2.4997090973805074,0.0,1.628459420289855
367,2017-07-01,2014-12-01,2019-05-31,181,53,2.5818463075901628,0.0,1.628459420289855
367,2017-08-01,2014-12-01,2019-05-31,181,53,2.6667214248068065,0.0,1.628459420289855
367,2017-09-01,2014-12-01,2019-05-31,181,53,2.7515965420234503,0.0,1.628459420289855
367,2017-10-01,2014-12-01,2019-05-31,181,53,2.833733752233105,0.0,1.628459420289855
367,2017-11-01,2014-12-01,2019-05-31,181,53,2.918608869449749,0.0,1.628459420289855
367,2017-12-01,2014-12-01,2019-05-31,181,53,3.0007460796594043,0.0,1.628459420289855
367,2018-01-01,2014-12-01,2019-05-31,181,53,3.085621196876048,0.0,1.628459420289855
367,2018-02-01,2014-12-01,2019-05-31,181,53,3.170496314092692,0.0,1.628459420289855
367,2018-03-01,2014-12-01,2019-05-31,181,53,3.24715771028837,0.0,1.628459420289855
367,2018-04-01,2014-12-01,2019-05-31,181,53,3.3320328275050137,0.0,1.628459420289855
367,2018-05-01,2014-12-01,2019-05-31,181,53,3.414170037714669,0.0,1.628459420289855
367,2018-06-01,2014-12-01,2019-05-31,181,53,3.499045154931313,0.0,1.628459420289855
367,2018-07-01,2014-12-01,2019-05-31,181,53,3.5811823651409678,0.0,1.628459420289855
367,2018-08-01,2014-12-01,2019-05-31,181,53,3.6660574823576115,0.0,1.628459420289855
367,2018-09-01,2014-12-01,2019-05-31,181,53,3.7509325995742553,0.0,1.628459420289855
367,2018-10-01,2014-12-01,2019-05-31,181,53,3.8330698097839107,0.0,1.628459420289855
367,2018-11-01,2014-12-01,2019-05-31,181,53,3.9179449270005544,0.0,1.628459420289855
367,2018-12-01,2014-12-01,2019-05-31,181,53,4.000082137210209,0.0,1.628459420289855
367,2019-01-01,2014-12-01,2019-05-31,181,53,4.084957254426853,0.0,1.628459420289855
367,2019-02-01,2014-12-01,2019-05-31,181,53,4.169832371643497,0.0,1.628459420289855
367,2019-03-01,2014-12-01,2019-05-31,181,53,4.246493767839175,0.0,1.628459420289855
367,2019-04-01,2014-12-01,2019-05-31,181,53,4.331368885055819,0.0,1.628459420289855
367,2019-05-01,2014-12-01,2019-05-31,181,53,4.4135060952654745,0.0,1.628459420289855
368,2015-03-01,2015-02-04,2019-09-18,321,55,0.06844767517471269,0.0,1.628459420289855
368,2015-04-01,2015-02-04,2019-09-18,321,55,0.15332279239135643,0.0,1.628459420289855
368,2015-05-01,2015-02-04,2019-09-18,321,55,0.23546000260101166,0.0,1.628459420289855
368,2015-06-01,2015-02-04,2019-09-18,321,55,0.3203351198176554,0.0,1.628459420289855
368,2015-07-01,2015-02-04,2019-09-18,321,55,0.40247233002731064,0.0,1.628459420289855
368,2015-08-01,2015-02-04,2019-09-18,321,55,0.48734744724395435,0.0,1.628459420289855
368,2015-09-01,2015-02-04,2019-09-18,321,55,0.572222564460598,0.0,1.628459420289855
368,2015-10-01,2015-02-04,2019-09-18,321,55,0.6543597746702533,0.0,1.628459420289855
368,2015-11-01,2015-02-04,2019-09-18,321,55,0.7392348918868971,0.0,1.628459420289855
368,2015-12-01,2015-02-04,2019-09-18,321,55,0.8213721020965523,0.0,1.628459420289855
368,2016-01-01,2015-02-04,2019-09-18,321,55,0.9062472193131961,0.0,1.628459420289855
368,2016-02-01,2015-02-04,2019-09-18,321,55,0.9911223365298397,0.0,1.628459420289855
368,2016-03-01,2015-02-04,2019-09-18,321,55,1.0705216397325066,0.0,1.628459420289855
368,2016-04-01,2015-02-04,2019-09-18,321,55,1.1553967569491501,0.0,1.628459420289855
368,2016-05-01,2015-02-04,2019-09-18,321,55,1.2375339671588055,0.0,1.628459420289855
368,2016-06-01,2015-02-04,2019-09-18,321,55,1.3224090843754492,0.0,1.628459420289855
368,2016-07-01,2015-02-04,2019-09-18,321,55,1.4045462945851044,0.0,1.628459420289855
368,2016-08-01,2015-02-04,2019-09-18,321,55,1.4894214118017481,0.0,1.628459420289855
368,2016-09-01,2015-02-04,2019-09-18,321,55,1.574296529018392,0.0,1.628459420289855
368,2016-10-01,2015-02-04,2019-09-18,321,55,1.656433739228047,0.0,1.628459420289855
368,2016-11-01,2015-02-04,2019-09-18,321,55,1.7413088564446908,0.0,1.628459420289855
368,2016-12-01,2015-02-04,2019-09-18,321,55,1.8234460666543462,0.0,1.628459420289855
368,2017-01-01,2015-02-04,2019-09-18,321,55,1.90832118387099,0.0,1.628459420289855
368,2017-02-01,2015-02-04,2019-09-18,321,55,1.9931963010876335,0.0,1.628459420289855
368,2017-03-01,2015-02-04,2019-09-18,321,55,2.069857697283312,0.0,1.628459420289855
368,2017-04-01,2015-02-04,2019-09-18,321,55,2.1547328144999556,0.0,1.628459420289855
368,2017-05-01,2015-02-04,2019-09-18,321,55,2.236870024709611,0.0,1.628459420289855
368,2017-06-01,2015-02-04,2019-09-18,321,55,2.3217451419262547,0.0,1.628459420289855
368,2017-07-01,2015-02-04,2019-09-18,321,55,2.4038823521359096,0.0,1.628459420289855
368,2017-08-01,2015-02-04,2019-09-18,321,55,2.4887574693525534,0.0,1.628459420289855
368,2017-09-01,2015-02-04,2019-09-18,321,55,2.573632586569197,0.0,1.628459420289855
368,2017-10-01,2015-02-04,2019-09-18,321,55,2.6557697967788525,0.0,1.628459420289855
368,2017-11-01,2015-02-04,2019-09-18,321,55,2.7406449139954963,0.0,1.628459420289855
368,2017-12-01,2015-02-04,2019-09-18,321,55,2.822782124205151,0.0,1.628459420289855
368,2018-01-01,2015-02-04,2019-09-18,321,55,2.907657241421795,0.0,1.628459420289855
368,2018-02-01,2015-02-04,2019-09-18,321,55,2.9925323586384387,0.0,1.628459420289855
368,2018-03-01,2015-02-04,2019-09-18,321,55,3.0691937548341173,0.0,1.628459420289855
368,2018-04-01,2015-02-04,2019-09-18,321,55,3.1540688720507606,0.0,1.628459420289855
368,2018-05-01,2015-02-04,2019-09-18,321,55,3.236206082260416,0.0,1.628459420289855
368,2018-06-01,2015-02-04,2019-09-18,321,55,3.3210811994770597,0.0,1.628459420289855
368,2018-07-01,2015-02-04,2019-09-18,321,55,3.403218409686715,0.0,1.628459420289855
368,2018-08-01,2015-02-04,2019-09-18,321,55,3.488093526903359,0.0,1.628459420289855
368,2018-09-01,2015-02-04,2019-09-18,321,55,3.5729686441200026,0.0,1.628459420289855
368,2018-10-01,2015-02-04,2019-09-18,321,55,3.6551058543296575,0.0,1.628459420289855
368,2018-11-01,2015-02-04,2019-09-18,321,55,3.7399809715463013,0.0,1.628459420289855
368,2018-12-01,2015-02-04,2019-09-18,321,55,3.8221181817559566,0.0,1.628459420289855
368,2019-01-01,2015-02-04,2019-09-18,321,55,3.9069932989726004,0.0,1.628459420289855
368,2019-02-01,2015-02-04,2019-09-18,321,55,3.991868416189244,0.0,1.628459420289855
368,2019-03-01,2015-02-04,2019-09-18,321,55,4.068529812384923,0.0,1.628459420289855
368,2019-04-01,2015-02-04,2019-09-18,321,55,4.1534049296015665,0.0,1.628459420289855
368,2019-05-01,2015-02-04,2019-09-18,321,55,4.235542139811221,0.0,1.628459420289855
368,2019-06-01,2015-02-04,2019-09-18,321,55,4.320417257027865,0.0,1.628459420289855
368,2019-07-01,2015-02-04,2019-09-18,321,55,4.40255446723752,0.0,1.628459420289855
368,2019-08-01,2015-02-04,2019-09-18,321,55,4.487429584454164,0.0,1.628459420289855
368,2019-09-01,2015-02-04,2019-09-18,321,55,4.572304701670808,0.0,1.628459420289855
369,2019-05-01,2019-04-10,2019-05-12,1376,1,0.05749604714675866,0.0,1.628459420289855
370,2018-11-01,2018-10-26,2019-03-28,1173,5,0.016427442041931046,0.0,1.628459420289855
370,2018-12-01,2018-10-26,2019-03-28,1173,5,0.09856465225158627,0.0,1.628459420289855
370,2019-01-01,2018-10-26,2019-03-28,1173,5,0.18343976946823,0.0,1.628459420289855
370,2019-02-01,2018-10-26,2019-03-28,1173,5,0.26831488668487374,0.0,1.628459420289855
370,2019-03-01,2018-10-26,2019-03-28,1173,5,0.344976282880552,0.0,1.628459420289855
371,2019-06-01,2019-05-16,2019-08-24,1174,3,0.043806512111816125,0.0,1.628459420289855
371,2019-07-01,2019-05-16,2019-08-24,1174,3,0.12594372232147136,0.0,1.628459420289855
371,2019-08-01,2019-05-16,2019-08-24,1174,3,0.2108188395381151,0.0,1.628459420289855
372,2018-09-01,2018-08-09,2019-05-22,557,9,0.06297186116073568,0.0,1.628459420289855
372,2018-10-01,2018-08-09,2019-05-22,557,9,0.14510907137039092,0.0,1.628459420289855
372,2018-11-01,2018-08-09,2019-05-22,557,9,0.22998418858703465,0.0,1.628459420289855
372,2018-12-01,2018-08-09,2019-05-22,557,9,0.3121213987966899,0.0,1.628459420289855
372,2019-01-01,2018-08-09,2019-05-22,557,9,0.39699651601333363,0.0,1.628459420289855
372,2019-02-01,2018-08-09,2019-05-22,557,9,0.48187163322997734,0.0,1.628459420289855
372,2019-03-01,2018-08-09,2019-05-22,557,9,0.5585330294256555,0.0,1.628459420289855
372,2019-04-01,2018-08-09,2019-05-22,557,9,0.6434081466422993,0.0,1.628459420289855
372,2019-05-01,2018-08-09,2019-05-22,557,9,0.7255453568519545,0.0,1.628459420289855
373,2015-10-01,2015-09-13,2017-09-18,312,24,0.049282326125793134,0.0,1.628459420289855
373,2015-11-01,2015-09-13,2017-09-18,312,24,0.13415744334243687,0.0,1.628459420289855
